year,month,day,time,neighbourhood,city,country,temperature_c,temperature_f,humidity,weather,mq135_raw,mq3_raw,mq6_raw,mq7_raw,mq8_raw,mq135_v,mq3_v,mq6_v,mq7_v,mq8_v,mq135_ppm,mq3_ppm,mq6_ppm,mq7_ppm,mq8_ppm,sound_raw,sound_v,sound_events,warning
2026,May,Monday 25,10:50:18,Aradului,Timişoara,RO,26.6,79.9,48.0,Sunny,229,864,846,349,184,0.185,0.696,0.682,0.281,0.148,276.11,0.58,1331.61,151.16,1155.31,111,0.089,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Monday 25,10:50:31,Aradului,Timişoara,RO,26.9,80.4,48.0,Sunny,224,857,839,348,182,0.181,0.691,0.676,0.28,0.147,258.35,0.58,1301.99,150.47,1146.34,112,0.09,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Monday 25,10:50:42,Aradului,Timişoara,RO,26.9,80.4,48.0,Sunny,227,853,830,347,184,0.183,0.687,0.669,0.28,0.148,268.96,0.57,1264.2,149.76,1155.4,111,0.089,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:00:02,Aradului ap.,Timişoara,RO,28.1,82.6,49.0,Sunny,315,1443,1135,510,234,0.254,1.163,0.915,0.411,0.189,734.91,1.7,3094.05,287.6,1375.97,112,0.09,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:00:15,Aradului ap.,Timişoara,RO,28.1,82.6,49.0,Sunny,314,1422,1118,505,232,0.253,1.146,0.901,0.407,0.187,727.71,1.64,2957.27,282.74,1367.38,113,0.091,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:02:54,Aradului ap.,Timişoara,RO,28.1,82.6,49.0,Sunny,247,1254,1161,424,189,0.199,1.011,0.936,0.342,0.152,348.37,1.24,3312.89,209.69,1178.6,105,0.085,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:07:21,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,244,1303,1042,415,184,0.197,1.05,0.84,0.334,0.148,334.55,1.35,2396.65,201.88,1155.14,154,0.124,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:07:34,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,242,1311,1040,408,186,0.195,1.056,0.838,0.329,0.15,326.28,1.36,2383.27,196.17,1164.16,155,0.125,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:07:44,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,240,1246,1030,408,187,0.193,1.004,0.83,0.329,0.151,318.16,1.22,2317.25,196.17,1168.67,166,0.134,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:10:32,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,262,1126,993,419,216,0.211,0.907,0.8,0.338,0.174,415.62,0.99,2085.1,205.17,1297.09,156,0.126,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:10:43,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,262,1110,989,410,209,0.211,0.895,0.797,0.33,0.168,415.62,0.96,2061.11,197.79,1266.47,157,0.127,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:10:53,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,265,1120,998,420,220,0.214,0.903,0.804,0.338,0.177,430.33,0.98,2115.38,206.0,1314.5,155,0.125,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:11:04,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,265,1114,996,420,221,0.214,0.898,0.803,0.338,0.178,430.33,0.97,2103.23,206.0,1318.84,156,0.126,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:12:59,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,215,1002,1012,368,177,0.173,0.807,0.816,0.297,0.143,228.02,0.78,2201.97,165.03,1123.35,146,0.118,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:13:09,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,217,996,1017,371,173,0.175,0.803,0.82,0.299,0.139,234.48,0.77,2233.54,167.28,1105.05,146,0.118,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:13:20,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,217,997,1015,372,174,0.175,0.803,0.818,0.3,0.14,234.48,0.77,2220.87,168.03,1109.64,146,0.118,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:13:33,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,220,986,1016,369,174,0.177,0.795,0.819,0.297,0.14,244.41,0.75,2227.2,165.78,1109.64,147,0.118,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:13:43,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,224,981,1012,368,175,0.181,0.791,0.816,0.297,0.141,258.1,0.75,2201.97,165.03,1114.21,146,0.118,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Thursday 28,17:13:54,Aradului ap.,Timişoara,RO,29.2,84.6,45.0,Sunny,215,980,1010,367,171,0.173,0.79,0.814,0.296,0.138,228.02,0.75,2189.44,164.29,1095.87,147,0.118,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:24:53,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,315,1506,1134,533,227,0.254,1.214,0.914,0.43,0.183,735.62,1.88,3088.15,310.66,1346.17,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:25:06,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,313,1581,1118,515,222,0.252,1.274,0.901,0.415,0.179,721.25,2.11,2959.46,292.65,1324.53,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:25:17,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,313,1566,1101,498,226,0.252,1.262,0.887,0.401,0.182,721.25,2.06,2827.41,276.14,1341.85,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:25:30,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,308,1548,1077,480,225,0.248,1.247,0.868,0.387,0.181,686.2,2.0,2648.91,259.19,1337.53,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:25:43,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,305,1530,1062,465,227,0.246,1.233,0.856,0.375,0.183,665.75,1.95,2541.89,245.46,1346.17,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:25:53,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,305,1519,1053,451,224,0.246,1.224,0.849,0.363,0.181,665.75,1.91,2479.32,232.98,1333.2,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:26:06,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,301,1499,1040,444,225,0.243,1.208,0.838,0.358,0.181,639.15,1.86,2391.04,226.86,1337.53,153,0.123,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:26:17,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,300,1488,1028,437,225,0.242,1.199,0.828,0.352,0.181,632.62,1.82,2311.73,220.82,1337.53,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:26:27,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,297,1474,1018,430,225,0.239,1.188,0.82,0.347,0.181,613.31,1.78,2247.2,214.85,1337.53,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:26:38,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,293,1461,1005,423,231,0.236,1.177,0.81,0.341,0.186,588.21,1.75,2165.38,208.97,1363.4,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:26:51,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,297,1456,996,416,227,0.239,1.173,0.803,0.335,0.183,613.31,1.73,2110.09,203.16,1346.17,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:27:04,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,290,1439,993,412,228,0.234,1.16,0.8,0.332,0.184,569.86,1.69,2091.9,199.87,1350.48,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:27:14,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,289,1436,986,409,228,0.233,1.157,0.795,0.33,0.184,563.84,1.68,2049.92,197.43,1350.48,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:27:27,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,286,1423,970,404,226,0.23,1.147,0.782,0.326,0.182,546.03,1.64,1956.37,193.38,1341.85,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:27:38,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,287,1417,966,399,226,0.231,1.142,0.778,0.322,0.182,551.92,1.63,1933.5,189.37,1341.85,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:27:48,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,287,1408,953,398,226,0.231,1.135,0.768,0.321,0.182,551.92,1.6,1860.55,188.58,1341.85,152,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,May,Friday 29,10:28:01,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Sunny,283,1390,948,395,226,0.228,1.12,0.764,0.318,0.182,528.61,1.56,1833.06,186.2,1341.85,151,0.122,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,June,Friday 05,14:03:37,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Rainy,966,2406,2237,1663,633,0.778,1.939,1.803,1.34,0.51,31019.18,7.13,36848.36,3093.85,2939.56,151,0.122,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Friday 05,14:03:50,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Rainy,904,2391,2216,1583,607,0.728,1.927,1.786,1.276,0.489,24272.09,6.97,35243.42,2735.34,2841.46,150,0.121,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Friday 05,14:04:01,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Rainy,867,2400,2197,1527,580,0.699,1.934,1.77,1.231,0.467,20845.72,7.06,33853.56,2505.9,2739.48,151,0.122,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Friday 05,14:04:14,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Rainy,836,2405,2204,1469,563,0.674,1.938,1.776,1.184,0.454,18282.28,7.12,34358.92,2285.3,2675.19,151,0.122,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:07:42,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Rainy,311,1067,997,425,277,0.251,0.86,0.803,0.342,0.223,707.08,0.89,2116.18,210.64,1557.49,145,0.117,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:08:55,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Rainy,260,1016,961,377,221,0.21,0.819,0.774,0.304,0.178,407.74,0.8,1905.19,172.21,1320.19,161,0.13,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:09:08,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Rainy,261,1019,960,375,220,0.21,0.821,0.774,0.302,0.177,412.55,0.81,1899.57,170.69,1315.85,162,0.131,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:09:19,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Rainy,259,1015,957,372,222,0.209,0.818,0.771,0.3,0.179,402.97,0.8,1882.77,168.41,1324.53,161,0.13,0,"Warning: High PPM detected — MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:39:54,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Rainy,740,1399,1394,851,687,0.596,1.127,1.123,0.686,0.554,11878.96,1.58,5900.55,727.2,3143.29,198,0.16,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:53:55,Aradului ap.,Timişoara,RO,28.0,82.4,43.0,Rainy,528,1296,1273,648,475,0.425,1.044,1.026,0.522,0.383,3771.67,1.33,4379.66,437.17,2336.03,190,0.153,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:54:09,Aradului ap.,Timişoara,RO,27.7,81.9,43.0,Rainy,574,1328,1309,691,517,0.463,1.07,1.055,0.557,0.417,4967.87,1.4,4783.18,491.04,2495.79,191,0.154,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:54:20,Aradului ap.,Timişoara,RO,27.9,82.2,42.0,Rainy,585,1336,1315,701,536,0.471,1.077,1.06,0.565,0.432,5286.5,1.42,4849.78,503.81,2567.2,190,0.153,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:54:31,Aradului ap.,Timişoara,RO,27.9,82.2,42.0,Rainy,592,1343,1312,707,541,0.477,1.082,1.057,0.57,0.436,5500.54,1.44,4814.53,511.73,2586.12,190,0.153,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:54:44,Aradului ap.,Timişoara,RO,27.7,81.9,42.0,Rainy,593,1340,1313,699,538,0.478,1.08,1.058,0.563,0.434,5530.47,1.43,4825.47,501.13,2574.64,190,0.153,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:54:54,Aradului ap.,Timişoara,RO,27.5,81.5,42.0,Rainy,583,1332,1295,686,530,0.47,1.073,1.044,0.553,0.427,5224.29,1.41,4617.25,484.21,2544.22,190,0.153,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:55:05,Aradului ap.,Timişoara,RO,27.2,81.0,43.0,Rainy,592,1341,1302,708,551,0.477,1.081,1.049,0.571,0.444,5503.16,1.43,4700.25,513.18,2624.24,189,0.152,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:55:15,Aradului ap.,Timişoara,RO,27.5,81.5,42.0,Rainy,590,1343,1295,700,549,0.475,1.082,1.044,0.564,0.442,5436.42,1.44,4617.25,502.38,2616.11,189,0.152,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,11:55:26,Aradului ap.,Timişoara,RO,27.3,81.1,43.0,Rainy,593,1342,1295,700,547,0.478,1.081,1.044,0.564,0.441,5534.88,1.43,4620.81,502.65,2609.18,189,0.152,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,12:25:50,Aradului ap.,Timişoara,RO,26.3,79.3,46.0,Rainy,384,1045,988,477,349,0.309,0.842,0.796,0.384,0.281,1357.68,0.85,2052.11,255.57,1846.89,190,0.153,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,12:55:56,Aradului ap.,Timişoara,RO,26.2,79.2,47.0,Rainy,380,1004,944,475,349,0.306,0.809,0.761,0.383,0.281,1314.91,0.78,1804.11,253.87,1847.34,190,0.153,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,13:26:02,Aradului ap.,Timişoara,RO,26.3,79.3,47.0,Rainy,387,989,911,476,359,0.312,0.797,0.734,0.384,0.289,1393.0,0.76,1632.58,254.8,1887.08,190,0.153,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,13:56:09,Aradului ap.,Timişoara,RO,26.2,79.2,47.0,Rainy,389,971,903,473,362,0.313,0.782,0.728,0.381,0.292,1415.7,0.73,1592.73,252.04,1898.9,190,0.153,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,14:26:18,Aradului ap.,Timişoara,RO,26.4,79.5,47.0,Rainy,394,967,900,478,368,0.318,0.779,0.725,0.385,0.297,1474.36,0.73,1578.29,256.66,1922.7,192,0.155,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,14:56:26,Aradului ap.,Timişoara,RO,26.4,79.5,46.0,Rainy,394,963,898,487,364,0.318,0.776,0.724,0.392,0.293,1472.71,0.72,1567.21,264.86,1906.39,198,0.16,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,15:26:33,Aradului ap.,Timişoara,RO,26.3,79.3,47.0,Rainy,398,952,895,487,373,0.321,0.767,0.721,0.392,0.301,1522.08,0.7,1553.87,265.0,1942.36,199,0.16,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,15:56:39,Aradului ap.,Timişoara,RO,26.4,79.5,46.0,Rainy,404,960,908,489,377,0.326,0.774,0.732,0.394,0.304,1594.39,0.72,1616.36,266.73,1957.62,202,0.163,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,16:26:47,Aradului ap.,Timişoara,RO,26.3,79.3,46.0,Cloudy,411,966,909,497,379,0.331,0.778,0.733,0.401,0.305,1683.57,0.72,1621.2,274.28,1965.43,204,0.164,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,16:56:53,Aradului ap.,Timişoara,RO,26.9,80.4,45.0,Cloudy,414,962,905,499,386,0.334,0.775,0.729,0.402,0.311,1722.12,0.72,1600.78,276.12,1992.66,204,0.164,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,17:26:58,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Cloudy,299,624,696,339,232,0.241,0.503,0.561,0.273,0.187,620.85,0.32,786.68,143.69,1364.92,151,0.122,1,"Warning: High PPM detected — MQ7, MQ8"
2026,June,Saturday 06,17:57:04,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Cloudy,300,572,683,340,234,0.242,0.461,0.55,0.274,0.189,627.28,0.28,748.82,144.39,1373.48,151,0.122,0,"Warning: High PPM detected — MQ7, MQ8"
2026,June,Saturday 06,18:27:12,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Cloudy,286,526,658,321,213,0.23,0.424,0.53,0.259,0.172,541.41,0.24,679.58,131.32,1282.7,156,0.126,0,"Warning: High PPM detected — MQ7, MQ8"
2026,June,Saturday 06,18:57:20,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Cloudy,272,494,635,311,206,0.219,0.398,0.512,0.251,0.166,464.13,0.21,619.89,124.67,1252.01,155,0.125,1,"Warning: High PPM detected — MQ7, MQ8"
2026,June,Saturday 06,19:27:26,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Cloudy,339,542,701,368,267,0.273,0.437,0.565,0.297,0.215,916.37,0.25,801.59,164.66,1512.8,151,0.122,0,"Warning: High PPM detected — MQ7, MQ8"
2026,June,Saturday 06,19:57:34,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Cloudy,355,558,723,398,273,0.286,0.45,0.583,0.321,0.22,1058.38,0.26,869.54,187.73,1537.74,152,0.122,0,"Warning: High PPM detected — MQ135, MQ7, MQ8"
2026,June,Saturday 06,20:27:42,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Cloudy,369,580,747,410,278,0.297,0.467,0.602,0.33,0.224,1194.89,0.28,948.17,197.35,1558.45,153,0.123,0,"Warning: High PPM detected — MQ135, MQ7, MQ8"
2026,June,Saturday 06,20:57:50,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Rainy,369,585,751,409,282,0.297,0.471,0.605,0.33,0.227,1194.89,0.29,961.75,196.54,1574.97,152,0.122,0,"Warning: High PPM detected — MQ135, MQ7, MQ8"
2026,June,Saturday 06,21:51:05,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Rainy,435,670,843,475,342,0.351,0.54,0.679,0.383,0.276,2012.9,0.36,1313.88,253.43,1818.02,153,0.123,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,22:21:13,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Cloudy,403,645,844,442,318,0.325,0.52,0.68,0.356,0.256,1578.15,0.34,1318.15,224.11,1721.77,162,0.131,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,22:51:21,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Cloudy,394,630,830,430,310,0.318,0.508,0.669,0.347,0.25,1469.21,0.33,1259.25,213.89,1689.42,165,0.133,1,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,23:21:26,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Cloudy,394,624,826,422,307,0.318,0.503,0.666,0.34,0.247,1469.21,0.32,1242.78,207.2,1677.25,165,0.133,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Saturday 06,23:51:34,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Rainy,381,623,809,414,304,0.307,0.502,0.652,0.334,0.245,1321.51,0.32,1174.51,200.61,1665.06,173,0.139,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Sunday 07,00:21:40,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Rainy,378,620,815,418,303,0.305,0.5,0.657,0.337,0.244,1289.0,0.32,1198.29,203.89,1660.99,175,0.141,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Sunday 07,00:51:48,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Rainy,392,660,891,433,303,0.316,0.532,0.718,0.349,0.244,1445.75,0.36,1530.68,216.42,1660.99,175,0.141,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Sunday 07,01:21:54,Aradului ap.,Timişoara,RO,28.6,83.5,42.0,Cloudy,401,679,908,444,304,0.323,0.547,0.732,0.358,0.245,1553.46,0.37,1613.44,225.84,1665.06,176,0.142,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Sunday 07,01:41:42,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Cloudy,828,1054,1300,876,613,0.667,0.849,1.048,0.706,0.494,17663.21,0.86,4708.55,768.74,2864.1,250,0.201,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Sunday 07,01:44:11,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Cloudy,824,1014,1301,846,608,0.664,0.817,1.048,0.682,0.49,17359.96,0.8,4720.08,719.07,2845.23,147,0.118,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Sunday 07,01:45:07,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Cloudy,564,771,1049,549,338,0.455,0.621,0.845,0.442,0.272,4725.0,0.47,2451.89,327.13,1805.74,148,0.119,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Sunday 07,01:49:53,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Cloudy,509,608,1045,408,207,0.41,0.49,0.842,0.329,0.167,3371.91,0.31,2424.7,196.61,1258.97,143,0.115,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Sunday 07,01:51:08,Aradului ap.,Timişoara,RO,0.0,32.0,0.0,Cloudy,449,563,962,359,201,0.362,0.454,0.775,0.289,0.162,2246.92,0.27,1910.83,158.73,1232.46,143,0.115,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Monday 08,19:00:26,Aradului ap.,Timişoara,RO,27.2,81.0,45.0,Cloudy,683,2019,1345,1011,380,0.55,1.627,1.084,0.815,0.306,8947.41,4.03,5225.65,1015.51,1969.28,145,0.117,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Monday 08,19:00:39,Aradului ap.,Timişoara,RO,27.1,80.8,45.0,Cloudy,662,1990,1301,971,380,0.533,1.604,1.048,0.782,0.306,8040.78,3.86,4696.86,936.83,1969.23,145,0.117,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Monday 08,19:00:52,Aradului ap.,Timişoara,RO,27.2,81.0,45.0,Cloudy,645,1961,1259,941,379,0.52,1.58,1.015,0.758,0.305,7361.1,3.7,4235.0,880.6,1965.36,145,0.117,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Monday 08,19:01:05,Aradului ap.,Timişoara,RO,27.2,81.0,45.0,Cloudy,621,1926,1216,912,369,0.5,1.552,0.98,0.735,0.297,6475.84,3.52,3801.09,828.29,1926.01,144,0.116,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Monday 08,19:01:16,Aradului ap.,Timişoara,RO,27.2,81.0,45.0,Cloudy,604,1901,1194,890,366,0.487,1.532,0.962,0.717,0.295,5899.28,3.39,3593.5,789.96,1914.17,144,0.116,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Monday 08,19:01:29,Aradului ap.,Timişoara,RO,27.1,80.8,45.0,Cloudy,608,1886,1183,874,377,0.49,1.52,0.953,0.704,0.304,6030.66,3.32,3492.9,762.74,1957.45,145,0.117,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Monday 08,19:12:24,Aradului ap.,Timişoara,RO,27.4,81.3,45.0,Cloudy,352,1211,826,492,290,0.284,0.976,0.666,0.396,0.234,1033.04,1.15,1244.99,269.55,1608.77,146,0.118,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
2026,June,Monday 08,19:22:32,Aradului ap.,Timişoara,RO,27.4,81.3,45.0,Cloudy,340,1093,739,480,300,0.274,0.881,0.596,0.387,0.242,926.98,0.93,923.07,258.34,1649.69,145,0.117,0,"Warning: High PPM detected — MQ7, MQ8"
2026,June,Monday 08,19:32:38,Aradului ap.,Timişoara,RO,27.4,81.3,45.0,Cloudy,330,1035,688,472,305,0.266,0.834,0.554,0.38,0.246,844.69,0.83,764.58,251.0,1670.06,145,0.117,0,"Warning: High PPM detected — MQ7, MQ8"
2026,June,Monday 08,19:42:43,Aradului ap.,Timişoara,RO,27.4,81.3,45.0,Cloudy,321,991,655,460,298,0.259,0.799,0.528,0.371,0.24,775.16,0.76,672.77,240.18,1641.53,145,0.117,0,"Warning: High PPM detected — MQ7, MQ8"
2026,June,Tuesday 09,14:14:13,Aradului ap.,Timişoara,RO,30.3,86.5,36.0,Cloudy,453,1312,822,569,370,0.365,1.057,0.662,0.459,0.298,2277.87,1.36,1220.57,345.61,1926.04,143,0.115,0,"Warning: High PPM detected — MQ135, MQ6, MQ7, MQ8"
